Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,City,Sales
ORD-0393,Deepa Joshi,Smart Watch,Electronics,6,4809.266250000001,2023-04-25,Kolkata,28855.6
ORD-0398,Priya Chopra,Ml Handbook,Books,10,685.09,2023-11-04,Delhi,6850.9
ORD-0767,Suresh Verma,Science Textbook,Electronics,7,3236.21,2023-10-11,Unknown City,22653.47
ORD-0884,Kiran Chopra,Protein Bar,Food,9,105.75,2023-08-30,Jaipur,951.75
ORD-0218,Suresh Sharma,Mirror,Home Decor,5,1933.11,2023-04-17,Surat,9665.55
ORD-0005,Rahul Malhotra,Curtains,Home Decor,1,1793.61,2023-12-29,Mumbai,1793.61
ORD-0769,Shreya Bose,Camera,Electronics,8,4809.266250000001,2023-03-14,Jaipur,38474.13
ORD-0643,Kavya Pillai,Smart Watch,Electronics,1,4809.266250000001,2023-04-22,Bangalore,4809.27
ORD-0934,Arjun Patel,Protein Bar,Food,10,120.92,2023-01-21,Kolkata,1209.2
ORD-0613,Vikram Bose,Biscuits,Food,10,83.07,2023-11-12,Unknown City,830.7
ORD-0739,Rajesh Mishra,Tablet,Electronics,9,4809.266250000001,2023-09-15,Kolkata,43283.4
ORD-0547,Amit Joshi,Dress,Clothing,10,1326.1,2023-12-12,Hyderabad,13261.0
ORD-0726,Deepa Mehta,Mouse,Electronics,8,882.04,2023-07-19,Kolkata,7056.32
ORD-0954,Vikram Singh,Biscuits,Food,3,89.95,2023-09-22,Unknown City,269.85
ORD-0684,Kavya Singh,Lamp,Home Decor,2,1260.71,2023-10-03,Chennai,2521.42
ORD-0099,Anjali Malhotra,Art Book,Books,7,471.69,2023-01-20,Jaipur,3301.83
ORD-0805,Deepa Kapoor,Lamp,Home Decor,4,775.56,2023-02-04,Chennai,3102.24
ORD-0728,Deepa Rao,Monitor,Electronics,4,4809.266250000001,2023-03-02,Ahmedabad,19237.07
ORD-0574,Kavya Verma,Business Strategy,Books,4,518.31,2023-12-27,Pune,2073.24
ORD-0407,Rahul Kapoor,Sneakers,Electronics,8,2900.28,2023-01-02,Delhi,23202.24
ORD-0503,Shreya Verma,Tea,Food,5,188.57,2023-10-05,Surat,942.85
ORD-0048,Shreya Kapoor,Honey,Food,7,301.81,2023-10-26,Jaipur,2112.67
ORD-0033,Arjun Shah,Speaker,Electronics,2,2173.79,2023-04-24,Delhi,4347.58
ORD-0780,Arjun Malhotra,Science Textbook,Electronics,8,775.56,2023-04-18,Jaipur,6204.48
ORD-0840,Amit Nair,Self Help Book,Books,4,415.87,2023-05-07,Bangalore,1663.48
ORD-0201,Amit Joshi,Self Help Book,Books,2,417.04,2023-02-28,Jaipur,834.08
ORD-0135,Pooja Chopra,Smartphone,Electronics,2,4809.266250000001,2023-06-25,Chennai,9618.53
ORD-0028,Vikram Kumar,Biscuits,Food,9,80.34,2023-04-04,Surat,723.06
ORD-0916,Ravi Kumar,Cookbook,Books,7,392.34,2023-07-03,Pune,2746.38
ORD-0231,Vikram Shah,Jeans,Clothing,1,1306.13,2023-03-18,Kolkata,1306.13
ORD-0490,Deepa Pillai,Sneakers,Clothing,8,3351.24,2023-04-22,Chennai,26809.92
ORD-0773,Rahul Reddy,History Book,Books,5,399.71,2023-10-21,Hyderabad,1998.55
ORD-0379,Divya Pillai,Tea,Food,3,218.87,2023-02-16,Kolkata,656.61
ORD-0289,Rahul Mishra,Biscuits,Food,8,74.88,2023-10-19,Chennai,599.04
ORD-0419,Rajesh Mishra,Novel,Electronics,5,315.53,2023-09-10,Jaipur,1577.65
ORD-0675,Pooja Singh,Spices,Food,10,145.97,2023-01-23,Ahmedabad,1459.7
ORD-0392,Sneha Mehta,Chips,Food,3,48.69,2023-01-28,Pune,146.07
ORD-0593,Kavya Singh,Shoes,Clothing,3,2261.41,2023-01-21,Kolkata,6784.23
ORD-0499,Suresh Pillai,Spices,Food,1,171.35,2023-12-30,Bangalore,171.35
ORD-0139,Rajesh Chopra,T-Shirt,Clothing,3,479.54,2023-03-26,Hyderabad,1438.62
ORD-0063,Arjun Pillai,Art Book,Books,2,604.24,2023-03-12,Hyderabad,1208.48
ORD-0472,Aarav Chopra,Tea,Food,10,228.19,2023-05-21,Hyderabad,2281.9
ORD-0648,Deepa Bose,History Book,Books,10,474.18,2023-11-29,Ahmedabad,4741.8
ORD-0129,Shreya Iyer,Tablet,Electronics,4,4809.266250000001,2023-11-02,Ahmedabad,19237.07
ORD-0521,Amit Mishra,Science Textbook,Books,7,668.36,2023-01-07,Kolkata,4678.52
ORD-0839,Vikram Agarwal,Wall Art,Home Decor,7,1536.26,2023-06-10,Chennai,10753.82
ORD-0065,Aarav Singh,Photo Frame,Home Decor,2,373.71,2023-06-25,Pune,747.42
ORD-0813,Kavya Reddy,Wall Art,Home Decor,9,1331.1,2023-03-07,Jaipur,11979.9
ORD-0015,Neha Mishra,Juice,Food,9,54.27,2023-07-03,Surat,488.43
ORD-0157,Anjali Nair,History Book,Books,9,473.24,2023-05-11,Mumbai,4259.16
ORD-0041,Divya Joshi,Smartphone,Electronics,8,4809.266250000001,2023-10-27,Pune,38474.13
ORD-0493,Anjali Bose,Spices,Food,2,139.98,2023-11-16,Kolkata,279.96
ORD-0380,Kavya Mishra,Laptop,Electronics,10,4809.266250000001,2023-11-06,Mumbai,48092.66
ORD-0764,Rajesh Malhotra,Monitor,Electronics,1,4809.266250000001,2023-11-28,Chennai,4809.27
ORD-0217,Manish Chopra,Tablet,Electronics,9,4809.266250000001,2023-09-12,Surat,43283.4
ORD-0922,Suresh Reddy,Wall Art,Home Decor,16,1494.34,2023-05-16,Pune,23909.44
ORD-0792,Kiran Agarwal,Clock,Home Decor,9,1025.87,2023-04-10,Bangalore,9232.83
ORD-0053,Rajesh Mishra,Cushion,Home Decor,4,565.92,2023-04-10,Jaipur,2263.68
ORD-0879,Unknown Customer,T-Shirt,Clothing,3,429.06,2023-01-19,Mumbai,1287.18
ORD-0338,Vikram Kumar,History Book,Books,4,477.49,2023-01-06,Ahmedabad,1909.96
ORD-0749,Manish Pillai,Kurta,Clothing,5,897.55,2023-07-22,Surat,4487.75
ORD-0720,Deepa Malhotra,Tablet,Electronics,10,4809.266250000001,2023-08-19,Unknown City,48092.66
ORD-0725,Aarav Mehta,Monitor,Electronics,7,4809.266250000001,2023-01-09,Surat,33664.86
ORD-0296,Manish Iyer,Science Textbook,Books,4,402.67,2023-11-10,Jaipur,1610.68
ORD-0702,Amit Sharma,Mouse,Electronics,1,692.44,2023-12-18,Surat,692.44
ORD-0252,Deepa Pillai,Art Book,Books,5,775.56,2023-03-01,Delhi,3877.8
ORD-0727,Amit Nair,Shoes,Clothing,3,4809.266250000001,2023-12-11,Surat,14427.8
ORD-0462,Unknown Customer,Tablet,Electronics,5,4809.266250000001,2023-12-03,Chennai,24046.33
ORD-0456,Neha Iyer,Science Textbook,Books,6,648.56,2023-12-21,Surat,3891.36
ORD-0271,Arjun Pillai,Lamp,Home Decor,10,1311.37,2023-07-24,Jaipur,13113.7
ORD-0816,Unknown Customer,Chocolate,Food,3,150.85,2023-05-01,Jaipur,452.55
ORD-0863,Rahul Sharma,Mirror,Home Decor,6,1813.17,2023-03-13,Chennai,10879.02
ORD-0270,Arjun Verma,Cookbook,Books,1,375.23,2023-07-25,Kolkata,375.23
ORD-0202,Neha Gupta,Speaker,Electronics,4,2188.1,2023-02-24,Kolkata,8752.4
ORD-0162,Ananya Malhotra,Biscuits,Food,8,83.18,2023-01-25,Ahmedabad,665.44
ORD-0556,Arjun Reddy,Shoes,Clothing,3,775.56,2023-05-28,Jaipur,2326.68
ORD-0730,Shreya Mishra,Ml Handbook,Books,6,12.5874,2023-01-04,Bangalore,75.52
ORD-0402,Deepa Iyer,Tablet,Electronics,1,4809.266250000001,2023-08-20,Ahmedabad,4809.27
ORD-0703,Rahul Pillai,Python Basics,Books,7,570.59,2023-03-20,Jaipur,3994.13
ORD-0477,Arjun Patel,Science Textbook,Books,4,566.89,2023-03-10,Delhi,2267.56
ORD-0822,Ananya Verma,Camera,Electronics,7,4809.266250000001,2023-06-12,Jaipur,33664.86
ORD-0772,Kavya Pillai,Sunglasses,Clothing,4,883.15,2023-01-03,Surat,3532.6
ORD-0106,Shreya Mehta,Protein Bar,Food,5,110.97,2023-04-08,Pune,554.85
ORD-0566,Shreya Reddy,Art Book,Books,9,564.84,2023-01-28,Jaipur,5083.56
ORD-0390,Rajesh Pillai,Cushion,Home Decor,6,546.03,2023-06-24,Bangalore,3276.18
ORD-0002,Ravi Joshi,Sunglasses,Clothing,3,908.17,2023-07-18,Bangalore,2724.51
ORD-0977,Rahul Bose,Python Basics,Books,8,617.11,2023-04-06,Mumbai,4936.88
ORD-0562,Deepa Sharma,Sunglasses,Clothing,2,731.11,2023-08-02,Bangalore,1462.22
ORD-0932,Neha Sharma,Art Book,Books,1,605.26,2023-08-21,Mumbai,605.26
ORD-0081,Deepa Joshi,T-Shirt,Clothing,3,554.47,2023-08-20,Pune,1663.41
ORD-0206,Ravi Gupta,Novel,Books,1,255.83,2023-04-13,Delhi,255.83
ORD-0035,Kavya Mehta,Dress,Clothing,7,1709.53,2023-04-25,Jaipur,11966.71
ORD-0943,Amit Pillai,Cushion,Home Decor,1,522.71,2023-10-24,Jaipur,522.71
ORD-0776,Kavya Reddy,Kurta,Clothing,10,715.98,2023-10-03,Pune,7159.8
ORD-0509,Vikram Joshi,Ml Handbook,Books,10,794.46,2023-06-30,Surat,7944.6
ORD-0428,Aarav Mishra,Wall Art,Home Decor,3,1674.47,2023-07-21,Surat,5023.41
ORD-0455,Rajesh Patel,Novel,Books,7,265.01,2023-04-01,Jaipur,1855.07
ORD-0367,Ravi Chopra,Smart Watch,Electronics,4,775.56,2023-06-11,Ahmedabad,3102.24
ORD-0092,Deepa Kapoor,Plant Pot,Home Decor,9,372.39,2023-11-21,Surat,3351.51
ORD-0340,Sneha Reddy,Laptop,Electronics,6,4809.266250000001,2023-03-22,Kolkata,28855.6
ORD-0898,Neha Verma,Science Textbook,Books,4,727.29,2023-07-06,Jaipur,2909.16
ORD-0565,Priya Agarwal,Smartphone,Electronics,1,4809.266250000001,2023-10-10,Hyderabad,4809.27
ORD-0346,Suresh Sharma,Sunglasses,Clothing,10,827.8,2023-09-09,Delhi,8278.0
ORD-0777,Rahul Kumar,Jacket,Clothing,5,1837.55,2023-10-08,Ahmedabad,9187.75
ORD-0242,Unknown Customer,Plant Pot,Home Decor,6,397.66,2023-08-26,Hyderabad,2385.96
ORD-0014,Ravi Sharma,Kurta,Clothing,10,730.96,2023-12-10,Chennai,7309.6
ORD-0316,Arjun Rao,Science Textbook,Electronics,6,4809.266250000001,2023-04-25,Ahmedabad,28855.6
ORD-0601,Priya Patel,Speaker,Electronics,3,2251.7,2023-05-11,Surat,6755.1
ORD-0388,Vikram Mehta,Laptop,Electronics,3,4809.266250000001,2023-12-10,Chennai,14427.8
ORD-0274,Ananya Pillai,Sneakers,Clothing,3,3371.92,2023-07-17,Pune,10115.76
ORD-0167,Rahul Joshi,Plant Pot,Home Decor,5,331.18,2023-01-25,Pune,1655.9
ORD-0841,Priya Iyer,Chocolate,Food,9,128.09,2023-04-24,Hyderabad,1152.81
ORD-0021,Kavya Agarwal,Cookies,Food,10,103.36,2023-04-03,Surat,1033.6
ORD-0647,Priya Pillai,Mirror,Home Decor,7,1850.54,2023-10-15,Ahmedabad,12953.78
ORD-0819,Sneha Pillai,Sunglasses,Clothing,10,693.14,2023-11-14,Chennai,6931.4
ORD-0485,Aarav Chopra,Dress,Clothing,5,1537.94,2023-10-08,Chennai,7689.7
ORD-0505,Shreya Shah,Handbag,Clothing,5,2110.84,2023-11-23,Jaipur,10554.2
ORD-0832,Anjali Reddy,Camera,Electronics,6,4809.266250000001,2023-10-17,Kolkata,28855.6
ORD-0244,Aarav Reddy,Chocolate,Food,10,144.16,2023-02-21,Bangalore,1441.6
ORD-0567,Anjali Agarwal,Juice,Food,9,58.06,2023-01-07,Mumbai,522.54
ORD-0876,Rajesh Joshi,Python Basics,Books,2,538.11,2023-07-27,Surat,1076.22
ORD-0563,Manish Nair,Chips,Food,6,44.55,2023-12-17,Kolkata,267.3
ORD-0994,Kiran Gupta,Saree,Clothing,3,3081.21,2023-11-28,Hyderabad,9243.63
ORD-0687,Shreya Joshi,Novel,Books,4,306.45,2023-11-17,Delhi,1225.8
ORD-0958,Suresh Shah,Protein Bar,Food,10,775.56,2023-09-22,Ahmedabad,7755.6
ORD-0190,Rahul Verma,Wall Art,Home Decor,6,1383.83,2023-05-19,Surat,8302.98
ORD-0783,Vikram Rao,History Book,Books,7,416.49,2023-07-31,Chennai,2915.43
ORD-0976,Amit Rao,T-Shirt,Clothing,2,464.34,2023-03-18,Bangalore,928.68
ORD-0700,Amit Malhotra,Self Help Book,Books,3,397.74,2023-11-28,Bangalore,1193.22
ORD-0476,Ananya Iyer,Honey,Food,5,344.37,2023-08-20,Pune,1721.85
ORD-0682,Priya Reddy,Monitor,Electronics,5,4809.266250000001,2023-02-19,Mumbai,24046.33
ORD-0511,Anjali Mishra,Handbag,Clothing,5,2068.05,2023-09-03,Pune,10340.25
ORD-0059,Amit Gupta,Mirror,Home Decor,16,1554.42,2023-06-02,Surat,24870.72
ORD-0475,Kiran Shah,Wall Art,Home Decor,1,1512.47,2023-05-31,Kolkata,1512.47
ORD-0561,Rajesh Reddy,Science Textbook,Books,2,689.8,2023-07-18,Ahmedabad,1379.6
ORD-0857,Sneha Rao,Tea,Food,1,172.19,2023-02-25,Pune,172.19
ORD-0748,Pooja Malhotra,Lamp,Home Decor,5,1215.68,2023-07-15,Pune,6078.4
ORD-0253,Unknown Customer,Chips,Food,7,55.27,2023-02-18,Pune,386.89
ORD-0022,Ravi Patel,Jacket,Clothing,5,1783.7,2023-05-31,Delhi,8918.5
ORD-0314,Ravi Kapoor,Handbag,Clothing,9,2277.59,2023-10-23,Chennai,20498.31
ORD-0460,Shreya Kumar,Smart Watch,Electronics,2,4809.266250000001,2023-02-23,Bangalore,9618.53
ORD-0161,Aarav Bose,Sneakers,Clothing,6,2881.0,2023-11-01,Surat,17286.0
ORD-0277,Shreya Bose,Dress,Clothing,8,1634.23,2023-08-04,Jaipur,13073.84
ORD-0956,Arjun Gupta,Juice,Food,4,57.9,2023-07-12,Surat,231.6
ORD-0192,Kavya Malhotra,Clock,Home Decor,5,1119.16,2023-11-07,Chennai,5595.8
ORD-0386,Suresh Singh,Photo Frame,Home Decor,5,8.7284,2023-04-16,Delhi,43.64
ORD-0806,Amit Agarwal,Sunglasses,Clothing,1,856.75,2023-05-09,Hyderabad,856.75
ORD-0414,Pooja Agarwal,Cookies,Food,1,102.2,2023-07-11,Mumbai,102.2
ORD-0344,Pooja Shah,Mouse,Electronics,7,784.12,2023-03-26,Mumbai,5488.84
ORD-0770,Deepa Nair,Laptop,Electronics,6,4809.266250000001,2023-03-05,Surat,28855.6
ORD-0309,Manish Malhotra,Smartphone,Electronics,8,4809.266250000001,2023-06-10,Hyderabad,38474.13
ORD-0662,Ananya Mishra,Plant Pot,Home Decor,1,401.08,2023-07-15,Ahmedabad,401.08
ORD-0131,Priya Gupta,Shoes,Clothing,1,2438.06,2023-06-22,Mumbai,2438.06
ORD-0664,Divya Mehta,Jeans,Clothing,10,1105.4,2023-07-17,Jaipur,11054.0
ORD-0872,Arjun Kumar,Ml Handbook,Books,4,651.86,2023-11-20,Kolkata,2607.44
ORD-0088,Neha Nair,Keyboard,Electronics,1,1561.9,2023-02-15,Surat,1561.9
ORD-0331,Kavya Gupta,Chips,Food,2,47.84,2023-12-13,Chennai,95.68
ORD-0467,Divya Patel,Data Science Guide,Books,4,748.57,2023-07-16,Delhi,2994.28
ORD-0122,Ravi Bose,Monitor,Electronics,5,4809.266250000001,2023-03-27,Hyderabad,24046.33
ORD-0861,Shreya Bose,Science Textbook,Books,3,703.73,2023-02-11,Ahmedabad,2111.19
