Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,City
ORD-0380,Kavya Mishra,Laptop,Electronics,10.0,51400.6,2023-11-06,Mumbai 
ORD-0188,Pooja Chopra,PHOTO FRAME,Home Decor,10.0,406.62,2023-12-06,PUNE
ORD-0764,Rajesh Malhotra,Monitor,Electronics,1.0,16097.76,2023-11-28,madras
ORD-0217,Manish Chopra,Tablet,Electronics,9.0,17057.16,2023-09-12,surat
ORD-0922,Suresh Reddy,Wall Art,Home Decor,177.0,1494.34,2023-05-16,poona
ORD-0792,Kiran Agarwal,Clock,Home Decor,9.0,1025.87,2023-04-10,bangalore
ORD-0053,Rajesh Mishra,Cushion,Home Decor,4.0,565.92,2023-04-10,Jaipur
ORD-0879,,T-Shirt,Clothing,3.0,429.06,2023-01-19,Mumbai
ORD-0338,Vikram Kumar,History Book,Books,4.0,477.49,2023-01-06,Ahmadabad
ORD-0749,Manish Pillai,Kurta,Clothing,5.0,897.55,2023-07-22,surat 
ORD-0720,Deepa Malhotra,tablet,Electronics,10.0,19246.68,2023-08-19,
ORD-0725,Aarav Mehta,Monitor,Electronics,7.0,15335.13,2023-01-09,surat 
ORD-0296,Manish Iyer,,Books,4.0,402.67,2023-11-10,JAIPUR
ORD-0702,Amit Sharma,Mouse,Electronics,1.0,692.44,2023-12-18,surat 
ORD-0252,Deepa Pillai,art book,Books,,,2023-03-01,Dlehi
ORD-0727,Amit Nair,SHOES,Clothing,3.0,22298.3,2023-12-11,surat 
ORD-0462,,TABLET,Electronics,5.0,18805.74,2023-12-03,chennai
ORD-0456,Neha Iyer,SCIENCE TEXTBOOK,Books,6.0,648.56,2023-12-21,surat 
ORD-0271,Arjun Pillai,Lamp,Home Decor,10.0,1311.37,2023-07-24,jaipur
ORD-0816,,Chocolate,Food,3.0,150.85,2023-05-01,JAIPUR
ORD-0863,Rahul Sharma,MIRROR,Home Decor,6.0,1813.17,2023-03-13,Channai
ORD-0270,Arjun Verma,cookbook,Books,1.0,375.23,2023-07-25,Calcutta
ORD-0202,Neha Gupta,Speaker,Electronics,4.0,2188.1,2023-02-24,Calcutta
ORD-0162,Ananya Malhotra,Biscuits,Food,8.0,83.18,2023-01-25,ahmedabad
ORD-0556,Arjun Reddy,Shoes ,Clothing,3.0,,2023-05-28,Pink City
ORD-0730,Shreya Mishra,ML Handbook,Books,6.0,12.5874,2023-01-04,bengaluru
ORD-0402,Deepa Iyer,TABLET,Electronics,1.0,20173.79,2023-08-20,amdavad
ORD-0703,Rahul Pillai,Python Basics,Books,7.0,570.59,2023-03-20,jaipur
ORD-0477,Arjun Patel,Science Textbook,Books,4.0,566.89,2023-03-10,delhi
ORD-0822,Ananya Verma,Camera,Electronics,7.0,29798.64,2023-06-12,Pink City
ORD-0772,Kavya Pillai,SUNGLASSES,Clothing,4.0,883.15,2023-01-03,Surat
ORD-0106,Shreya Mehta,protein bar,Food,,110.97,2023-04-08,PUNE
ORD-0566,Shreya Reddy,Art Book,Books,9.0,564.84,2023-01-28,JAIPUR
ORD-0390,Rajesh Pillai,Cushion,Home Decor,6.0,546.03,2023-06-24,bengaluru
ORD-0002,Ravi Joshi,Sunglasses,Clothing,3.0,908.17,2023-07-18,Banglore
ORD-0977,Rahul Bose,Python Basics,Books,8.0,617.11,2023-04-06,MUMBAI
ORD-0529,Priya Agarwal,Sneakers,Clothing,,2600.74,2023-01-29,MUMBAI
ORD-0562,Deepa Sharma,Sunglasses,Clothing,2.0,731.11,2023-08-02,Bangalore
ORD-0932,Neha Sharma,ART BOOK,Books,1.0,605.26,2023-08-21,Mumbai
ORD-0081,Deepa Joshi,T-Shirt,Clothing,3.0,554.47,2023-08-20,Pun
ORD-0206,Ravi Gupta,Novel,Books,1.0,255.83,2023-04-13,Dlehi
ORD-0035,Kavya Mehta,dress,Clothing,7.0,1709.53,2023-04-25,Jaipur
ORD-0943,Amit Pillai,Cushion ,Home Decor,1.0,522.71,2023-10-24,pink city
ORD-0776,Kavya Reddy,Kurta,Clothing,10.0,715.98,2023-10-03,Pune
ORD-0509,Vikram Joshi,ML Handbook,Books,10.0,794.46,2023-06-30,Surat
ORD-0428,Aarav Mishra,Wall Art,Home Decor,3.0,1674.47,2023-07-21,SURAT
ORD-0455,Rajesh Patel,Novel,Books,7.0,265.01,2023-04-01,pink city
ORD-0869,Deepa Singh,Protein Bar,Food,2.0,133.02,2023-02-08,Suart
ORD-0367,Ravi Chopra,smart watch,Electronics,4.0,,2023-06-11,amdavad
ORD-0092,Deepa Kapoor,Plant Pot,Home Decor,9.0,372.39,2023-11-21,Surat
ORD-0340,Sneha Reddy,laptop,Electronics,6.0,48364.26,2023-03-22,Kolkata
ORD-0898,Neha Verma,Science Textbook,Books,4.0,727.29,2023-07-06,JAIPUR
ORD-0565,Priya Agarwal,SMARTPHONE,Electronics,1.0,23879.41,2023-10-10,hyderabad
ORD-0346,Suresh Sharma,sunglasses,Clothing,10.0,827.8,2023-09-09,New Delhi
ORD-0777,Rahul Kumar,Jacket,Clothing,,1837.55,2023-10-08,ahmedabad
ORD-0242,,Plant Pot,Home Decor,6.0,397.66,2023-08-26,Hydrabad
ORD-0014,Ravi Sharma,Kurta,Clothing,10.0,730.96,2023-12-10,Madras
ORD-0316,Arjun Rao,,Electronics,6.0,15881.88,2023-04-25,AHMEDABAD
ORD-0601,Priya Patel,Speaker ,,3.0,2251.7,2023-05-11,SURAT
ORD-0388,Vikram Mehta,Laptop,Electronics,3.0,49677.75,2023-12-10,madras
ORD-0274,Ananya Pillai,SNEAKERS,Clothing,3.0,3371.92,2023-07-17,PUNE
ORD-0167,Rahul Joshi,Plant Pot,Home Decor,5.0,331.18,2023-01-25,Poona
ORD-0841,Priya Iyer,CHOCOLATE,Food,9.0,128.09,2023-04-24,HYDERABAD
ORD-0021,Kavya Agarwal,cookies,Food,10.0,103.36,2023-04-03,surat 
ORD-0647,Priya Pillai,Mirror,Home Decor,7.0,1850.54,2023-10-15,Ahmadabad
ORD-0819,Sneha Pillai,SUNGLASSES,Clothing,10.0,693.14,2023-11-14,chennai
ORD-0485,Aarav Chopra,Dress,Clothing,5.0,1537.94,2023-10-08,chennai
ORD-0351,Neha Pillai,Kurta ,Clothing,1.0,800.75,2023-01-26,Kolkata
ORD-0505,Shreya Shah,Handbag,Clothing,5.0,2110.84,2023-11-23,jaipur
ORD-0832,Anjali Reddy,Camera,Electronics,6.0,34500.61,2023-10-17,kolkata
ORD-0244,Aarav Reddy,Chocolate ,Food,10.0,144.16,2023-02-21,Bengaluru
ORD-0567,Anjali Agarwal,Juice,Food,9.0,58.06,2023-01-07,Mumbai 
ORD-0876,Rajesh Joshi,Python Basics ,Books,2.0,538.11,2023-07-27,Surat
ORD-0563,Manish Nair,CHIPS,Food,6.0,44.55,2023-12-17,Kolkatta
ORD-0994,Kiran Gupta,SAREE,Clothing,3.0,3081.21,2023-11-28,hyderabad
ORD-0687,Shreya Joshi,Novel,Books,4.0,306.45,2023-11-17,new delhi
ORD-0958,Suresh Shah,Protein Bar,Food,10.0,,2023-09-22,amdavad
ORD-0190,Rahul Verma,WALL ART,Home Decor,6.0,1383.83,2023-05-19,surat
ORD-0783,Vikram Rao,History Book,Books,7.0,416.49,2023-07-31,Chennai
ORD-0976,Amit Rao,T-Shirt,Clothing,2.0,464.34,2023-03-18,bengaluru
ORD-0700,Amit Malhotra,Self Help Book,Books,3.0,397.74,2023-11-28,bangalore
ORD-0476,Ananya Iyer,HONEY,Food,5.0,344.37,2023-08-20,Poona
ORD-0682,Priya Reddy,Monitor ,Electronics,5.0,13910.56,2023-02-19,MumbAI
ORD-0511,Anjali Mishra,Handbag,Clothing,5.0,2068.05,2023-09-03,Poona
ORD-0059,Amit Gupta,Mirror,Home Decor,125.0,1554.42,2023-06-02,SURAT
ORD-0475,Kiran Shah,Wall Art,Home Decor,1.0,1512.47,2023-05-31,KOLKATA
ORD-0561,Rajesh Reddy,Science Textbook,Books,2.0,689.8,2023-07-18,Amdavad
ORD-0857,Sneha Rao,Tea,Food,1.0,172.19,2023-02-25,poona
ORD-0748,Pooja Malhotra,LAMP,Home Decor,5.0,1215.68,2023-07-15,Pun
ORD-0253,,Chips,Food,7.0,55.27,2023-02-18,PUNE
ORD-0022,Ravi Patel,Jacket,Clothing,5.0,1783.7,2023-05-31,delhi
ORD-0314,Ravi Kapoor,handbag,Clothing,9.0,2277.59,2023-10-23,CHENNAI
ORD-0460,Shreya Kumar,Smart Watch,Electronics,2.0,7085.16,2023-02-23,BANGALORE
ORD-0161,Aarav Bose,Sneakers,Clothing,6.0,2881.0,2023-11-01,SURAT
ORD-0277,Shreya Bose,DRESS,Clothing,8.0,1634.23,2023-08-04,jaipur
ORD-0956,Arjun Gupta,juice,Food,4.0,57.9,2023-07-12,SURAT
ORD-0192,Kavya Malhotra,Clock,Home Decor,,1119.16,2023-11-07,Chennai
ORD-0386,Suresh Singh,Photo Frame,Home Decor,5.0,8.7284,2023-04-16,Dlehi
ORD-0806,Amit Agarwal,Sunglasses,Clothing,1.0,856.75,2023-05-09,HYDERABAD
ORD-0414,Pooja Agarwal,Cookies,Food,1.0,102.2,2023-07-11,MumbAI
ORD-0492,Shreya Iyer,Art Book,Books,4.0,569.82,2023-04-18,bangalore
ORD-0344,Pooja Shah,Mouse,Electronics,7.0,784.12,2023-03-26,mumbai
ORD-0770,Deepa Nair,laptop,Electronics,6.0,60300.75,2023-03-05,surat 
ORD-0309,Manish Malhotra,Smartphone,Electronics,8.0,27213.9,2023-06-10,hyderabad
ORD-0662,Ananya Mishra,Plant Pot,Home Decor,1.0,401.08,2023-07-15,Ahmadabad
ORD-0131,Priya Gupta,Shoes,Clothing,1.0,2438.06,2023-06-22,Mumabi
ORD-0664,Divya Mehta,JEANS,Clothing,10.0,1105.4,2023-07-17,Jaipur 
ORD-0872,Arjun Kumar,ML Handbook,Books,4.0,651.86,2023-11-20,calcutta
ORD-0088,Neha Nair,Keyboard,Electronics,1.0,1561.9,2023-02-15,Surat
ORD-0331,Kavya Gupta,Chips,Food,2.0,47.84,2023-12-13,Madras
ORD-0467,Divya Patel,Data Science Guide,Books,4.0,748.57,2023-07-16,Dlehi
ORD-0122,Ravi Bose,Monitor,Electronics,5.0,16782.41,2023-03-27,HYDERABAD
ORD-0861,Shreya Bose,Science Textbook,Books,3.0,703.73,2023-02-11,Amdavad
